des: 44.50 | now: 44.60 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.52 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.39 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.39 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.24 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.16 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.91 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.99 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.91 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.06 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.11 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.11 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.29 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.29 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.22 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.47 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.60 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.65 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.78 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.62 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.65 | du: 0.388 | p_: 00.10 | i_: 00.10
        Duty: 0.000 | Vin: 52.616 | Iin: 1.456 | Pow: 76.588 | MPP Pow: 0.000
        Duty: 0.025 | Vin: 52.132 | Iin: 1.582 | Pow: 82.455 | MPP Pow: 76.588
        Duty: 0.050 | Vin: 51.801 | Iin: 1.667 | Pow: 86.355 | MPP Pow: 82.455
        Duty: 0.075 | Vin: 51.547 | Iin: 1.748 | Pow: 90.122 | MPP Pow: 86.355
        Duty: 0.100 | Vin: 51.241 | Iin: 1.838 | Pow: 94.171 | MPP Pow: 90.122
        Duty: 0.125 | Vin: 50.910 | Iin: 1.931 | Pow: 98.324 | MPP Pow: 94.171
        Duty: 0.150 | Vin: 50.554 | Iin: 2.021 | Pow: 102.158 | MPP Pow: 98.324
        Duty: 0.175 | Vin: 50.223 | Iin: 2.147 | Pow: 107.820 | MPP Pow: 102.158
        Duty: 0.200 | Vin: 49.867 | Iin: 2.273 | Pow: 113.340 | MPP Pow: 107.820
        Duty: 0.225 | Vin: 49.459 | Iin: 2.383 | Pow: 117.844 | MPP Pow: 113.340
        Duty: 0.250 | Vin: 48.950 | Iin: 2.525 | Pow: 123.597 | MPP Pow: 117.844
        Duty: 0.275 | Vin: 48.416 | Iin: 2.671 | Pow: 129.334 | MPP Pow: 123.597
        Duty: 0.300 | Vin: 47.830 | Iin: 2.858 | Pow: 136.716 | MPP Pow: 129.334
        Duty: 0.325 | Vin: 47.169 | Iin: 3.021 | Pow: 142.496 | MPP Pow: 136.716
        Duty: 0.350 | Vin: 46.303 | Iin: 3.224 | Pow: 149.294 | MPP Pow: 142.496
        Duty: 0.375 | Vin: 45.208 | Iin: 3.403 | Pow: 153.853 | MPP Pow: 149.294
        Duty: 0.400 | Vin: 43.350 | Iin: 3.550 | Pow: 153.874 | MPP Pow: 153.853
        Duty: 0.425 | Vin: 40.525 | Iin: 3.574 | Pow: 144.834 | MPP Pow: 153.874
        Duty: 0.450 | Vin: 38.437 | Iin: 3.720 | Pow: 143.000 | MPP Pow: 153.874
        Duty: 0.475 | Vin: 35.637 | Iin: 3.773 | Pow: 134.466 | MPP Pow: 153.874
        Duty: 0.500 | Vin: 32.455 | Iin: 3.802 | Pow: 123.384 | MPP Pow: 153.874
des: 44.50 | now: 44.27 | du: 0.358 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 46.05 | du: 0.366 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 45.69 | du: 0.370 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 45.54 | du: 0.373 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 45.34 | du: 0.376 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 45.28 | du: 0.378 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 45.11 | du: 0.380 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 45.00 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.90 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.83 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.78 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.72 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.88 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.88 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.88 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.93 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.90 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.88 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.93 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.93 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 45.03 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 45.03 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.95 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 45.03 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 45.00 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.93 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.93 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.88 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.85 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.83 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.80 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.80 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.72 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.62 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.62 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.60 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.55 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.47 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.62 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.70 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.67 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.78 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.88 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.88 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.88 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.93 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.93 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.93 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.88 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 45.00 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.98 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 44.93 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 45.00 | now: 45.03 | du: 0.381 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 45.00 | du: 0.382 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.93 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.88 | du: 0.383 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.88 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.88 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.83 | du: 0.384 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.83 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.83 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.75 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.78 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.75 | now: 44.72 | du: 0.385 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.78 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.386 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.67 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.62 | du: 0.387 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.62 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.388 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.57 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.42 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.37 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.32 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.16 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.60 | du: 0.397 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.81 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.99 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.06 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.96 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 43.91 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.01 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.00 | now: 44.04 | du: 0.395 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 43.91 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.62 | du: 0.396 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 43.96 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.14 | du: 0.394 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.16 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.14 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.24 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.22 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.19 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.27 | du: 0.392 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.32 | du: 0.393 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.19 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.391 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.37 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.44 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.44 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.390 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.42 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.50 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.52 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.50 | now: 44.47 | du: 0.389 | p_: 00.10 | i_: 00.10
des: 44.25 | now: 44.47 | du: 0.390 | p_: 00.10 | i_: 00.10
