des: 54.00 | now: 54.04 | du: 0.197 | p_: 00.10 | i_: 00.10
        Duty: 0.200 | Vin: 53.125 | Iin: 2.395 | Pow: 127.226 | MPP Pow: 130.104
        Duty: 0.210 | Vin: 52.158 | Iin: 2.427 | Pow: 126.606 | MPP Pow: 130.104
        Duty: 0.220 | Vin: 51.470 | Iin: 2.464 | Pow: 126.821 | MPP Pow: 130.104
        Duty: 0.230 | Vin: 50.910 | Iin: 2.496 | Pow: 127.097 | MPP Pow: 130.104
        Duty: 0.240 | Vin: 50.478 | Iin: 2.529 | Pow: 127.659 | MPP Pow: 130.104
        Duty: 0.250 | Vin: 50.045 | Iin: 2.574 | Pow: 128.803 | MPP Pow: 130.104
        Duty: 0.260 | Vin: 49.638 | Iin: 2.639 | Pow: 130.983 | MPP Pow: 130.104
        Duty: 0.270 | Vin: 49.230 | Iin: 2.679 | Pow: 131.910 | MPP Pow: 130.983
        Duty: 0.280 | Vin: 48.772 | Iin: 2.757 | Pow: 134.450 | MPP Pow: 131.910
        Duty: 0.290 | Vin: 48.339 | Iin: 2.810 | Pow: 135.813 | MPP Pow: 134.450
        Duty: 0.300 | Vin: 47.830 | Iin: 2.866 | Pow: 137.105 | MPP Pow: 135.813
        Duty: 0.310 | Vin: 47.321 | Iin: 2.907 | Pow: 137.570 | MPP Pow: 137.105
        Duty: 0.320 | Vin: 46.634 | Iin: 2.948 | Pow: 137.468 | MPP Pow: 137.570
        Duty: 0.330 | Vin: 45.641 | Iin: 2.956 | Pow: 134.912 | MPP Pow: 137.570
        Duty: 0.340 | Vin: 44.878 | Iin: 3.001 | Pow: 134.662 | MPP Pow: 137.570
        Duty: 0.350 | Vin: 44.114 | Iin: 3.033 | Pow: 133.806 | MPP Pow: 137.570
        Duty: 0.360 | Vin: 43.121 | Iin: 3.086 | Pow: 133.074 | MPP Pow: 137.570
        Duty: 0.370 | Vin: 42.027 | Iin: 3.094 | Pow: 130.038 | MPP Pow: 137.570
        Duty: 0.380 | Vin: 40.856 | Iin: 3.131 | Pow: 127.910 | MPP Pow: 137.570
        Duty: 0.390 | Vin: 39.659 | Iin: 3.127 | Pow: 124.003 | MPP Pow: 137.570
        Duty: 0.400 | Vin: 38.386 | Iin: 3.143 | Pow: 120.647 | MPP Pow: 137.570
        Duty: 0.410 | Vin: 37.241 | Iin: 3.127 | Pow: 116.441 | MPP Pow: 137.570
        Duty: 0.420 | Vin: 36.197 | Iin: 3.151 | Pow: 114.061 | MPP Pow: 137.570
        Duty: 0.430 | Vin: 34.899 | Iin: 3.135 | Pow: 109.403 | MPP Pow: 137.570
        Duty: 0.440 | Vin: 33.805 | Iin: 3.167 | Pow: 107.071 | MPP Pow: 137.570
        Duty: 0.450 | Vin: 32.710 | Iin: 3.159 | Pow: 103.338 | MPP Pow: 137.570
        Duty: 0.460 | Vin: 31.539 | Iin: 3.196 | Pow: 100.793 | MPP Pow: 137.570
        Duty: 0.470 | Vin: 30.495 | Iin: 3.204 | Pow: 97.706 | MPP Pow: 137.570
        Duty: 0.480 | Vin: 29.401 | Iin: 3.192 | Pow: 93.840 | MPP Pow: 137.570
        Duty: 0.490 | Vin: 28.408 | Iin: 3.236 | Pow: 91.942 | MPP Pow: 137.570
        Duty: 0.500 | Vin: 27.415 | Iin: 3.241 | Pow: 88.841 | MPP Pow: 137.570
des: 54.25 | now: 53.48 | du: 0.000 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.94 | du: 0.000 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.94 | du: 0.000 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.94 | du: 0.000 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.94 | du: 0.001 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.94 | du: 0.010 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.79 | du: 0.019 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.71 | du: 0.028 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.64 | du: 0.036 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.59 | du: 0.044 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.49 | du: 0.052 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.41 | du: 0.059 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.36 | du: 0.067 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.28 | du: 0.074 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 56.23 | du: 0.081 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 56.13 | du: 0.088 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 56.08 | du: 0.096 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 56.00 | du: 0.103 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.87 | du: 0.109 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.85 | du: 0.115 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.77 | du: 0.122 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.67 | du: 0.127 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.62 | du: 0.133 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.57 | du: 0.138 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.47 | du: 0.143 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.39 | du: 0.148 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.31 | du: 0.153 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.26 | du: 0.157 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.19 | du: 0.161 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.09 | du: 0.165 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 55.06 | du: 0.168 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.96 | du: 0.172 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 54.86 | du: 0.176 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 54.81 | du: 0.179 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 54.70 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 54.60 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 54.45 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 54.25 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 54.12 | du: 0.190 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.99 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.89 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.89 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.79 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.79 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.79 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.76 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.74 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.74 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.76 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.79 | du: 0.193 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.58 | du: 0.193 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.63 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.56 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.53 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.48 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.56 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.53 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.56 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.43 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.58 | du: 0.195 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.48 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.48 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.58 | du: 0.195 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.43 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.58 | du: 0.195 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.53 | du: 0.195 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.53 | du: 0.196 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.196 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.38 | du: 0.196 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.196 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.23 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.23 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.23 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.23 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.25 | now: 53.28 | du: 0.197 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.23 | du: 0.196 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.35 | du: 0.195 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.38 | du: 0.195 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.41 | du: 0.195 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.43 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.43 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.56 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.43 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.56 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.43 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.56 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.41 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.51 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.48 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.48 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.51 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.50 | now: 53.51 | du: 0.194 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.51 | du: 0.193 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.58 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.74 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.58 | du: 0.192 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.69 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.63 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.79 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.69 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.74 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.69 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.69 | du: 0.190 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.74 | du: 0.190 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.74 | du: 0.190 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.74 | du: 0.190 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.69 | du: 0.190 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.84 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 53.75 | now: 53.76 | du: 0.191 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.71 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.91 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.97 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.99 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.02 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.91 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.94 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.94 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.04 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.94 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.04 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.97 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.04 | du: 0.189 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.89 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.97 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.99 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.02 | du: 0.188 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.04 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.14 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.30 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.17 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.22 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.22 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.22 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.19 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.40 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.40 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.40 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.47 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.53 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.53 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.40 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.37 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.27 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.37 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.27 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.22 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.14 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.14 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.04 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.04 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.04 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.99 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.99 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.99 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.04 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.02 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 54.04 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.99 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.99 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.99 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.94 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.00 | now: 53.97 | du: 0.187 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 53.99 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.186 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.14 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.22 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.22 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.30 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.30 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.30 | du: 0.185 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.17 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.37 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.40 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.42 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.45 | du: 0.180 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.60 | du: 0.180 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.60 | du: 0.180 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.179 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.60 | du: 0.179 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.68 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.68 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.65 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.70 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.75 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.73 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.75 | now: 54.73 | du: 0.177 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.75 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.65 | du: 0.178 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.68 | du: 0.179 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.60 | du: 0.179 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.63 | du: 0.180 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.60 | du: 0.180 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.60 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.60 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.45 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.35 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.30 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.32 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.35 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.22 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.37 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.19 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.32 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.22 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.25 | now: 54.25 | du: 0.184 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.25 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.183 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.40 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.40 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.53 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.50 | du: 0.181 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.55 | du: 0.182 | p_: 00.10 | i_: 00.10
des: 54.50 | now: 54.45 | du: 0.181 | p_: 00.10 | i_: 00.10
